title,author,publisher,library,image_url,isbn,provider,platform
웅진 책마을 4 - 까치 우는 아침 [전자책],"황선미, 그림 이은천",웅진주니어,서울도서관 (API),,,,Mixed
새로운 바보를 기다리며 [전자책],손석춘,21세기북스,서울도서관 (API),,,,Mixed
모질게 NEAT 3급 [전자책],와풀영어콘텐츠연구소,21세기북스,서울도서관 (API),,,,Mixed
재미있는 윤리경영 이야기 2 [전자책],서울과학종학대학원윤리경영연구,아이웰콘텐츠,서울도서관 (API),,,,Mixed
64개의 통찰력 [전자책],임선영,상상출판,서울도서관 (API),,,,Mixed
서른 연애할까 결혼할까 [전자책],피오나,경향미디어,서울도서관 (API),,,,Mixed
미국영어 스피킹 [전자책],신동운,스타북스,서울도서관 (API),,,,Mixed
그리스-로마 신화 핵심 7일에 영어로 끝내기 (평생 남는 영어 읽기 11) [전자책],캐서린 화이트,이펍인터내셔널,서울도서관 (API),,,,Mixed
영화음악 이야기 - 가을 [전자책],박신영,이펍코리아,서울도서관 (API),,,,Mixed
중소기업이 흥해야 한국이 산다 [전자책],김용구,밀알출판사,서울도서관 (API),,,,Mixed
황금당나귀 [전자책],루키우스 아풀레이우스,매직하우스,서울도서관 (API),,,,Mixed
Different kinds of Love: Mein Sommer mit Luka und Matt,Svenja Bartsch,Books on Demand GmbH,서울도서관 (API),,,,Mixed
Dinosaurs: Usborne First Reading: Level Three,"Conrad Mason, Daniel Howarth",Vearsa,서울도서관 (API),,,,Mixed
Dirty Work: Essential Jobs and the Hidden Toll of Inequality,Eyal Press,Bloomsbury GB Trade,서울도서관 (API),,,,Mixed
Discipline Is Destiny: A NEW YORK TIMES BESTSELLER,Ryan Holiday,Lightning Source Inc,서울도서관 (API),,,,Mixed
Don't Price the Product; Product the Price: And 9 Other Laws of Marketing-Driven Products,"Madhavan Ramanujam, Georg Tacke",Wiley,서울도서관 (API),,,,Mixed
Dopamine Nation: Finding Balance in the Age of Indulgence,Anna Lembke,"Penguin Group (USA), Inc",서울도서관 (API),,,,Mixed
Everybody Lies: What the Internet Can Tell Us About Who We Really Are,Seth Stephens-Davidowitz,Bloomsbury GB Trade,서울도서관 (API),,,,Mixed
Everything Sad Is Untrue,Daniel Nayeri,Chronicle Books,서울도서관 (API),,,,Mixed
"Face, Head, and Neck: Anatomy for Artists",Michel Lauricella,Lightning Source Inc,서울도서관 (API),,,,Mixed
파워포인트 2013 무작정 따라하기 [구독형전자책],"이승일,이종욱,이법주",길벗,서울도서관 (API),,,,Mixed
프로작가의 탐나는 글쓰기 [구독형전자책],박경덕,길벗,서울도서관 (API),,,,Mixed
환율 상식사전 : 환율 기초 개념부터 비즈니스에 도움 되는 경제지식까지 OK [구독형전자책],허욱,길벗,서울도서관 (API),,,,Mixed
Try again! 중학교 교과서로 다시 시작하는 기초 영문법 (기본서) [구독형전자책],문단열,길벗이지톡,서울도서관 (API),,,,Mixed
(우리말 자음과 모음으로 쉽게 읽는) 일본어 한자 무작정 따라하기 [구독형전자책],정선영,길벗이지톡,서울도서관 (API),,,,Mixed
놓지 않으면 이루어진다 [전자책],박소연,더플래닛,서울도서관 (API),,,,Mixed
행복 자신감 (상) [전자책],강태규,더플래닛,서울도서관 (API),,,,Mixed
가족이 함께한 미국과 캐나다 오토캠핑 여행기 1 [전자책],이규금,더플래닛,서울도서관 (API),,,,Mixed
두꺼비가 뿔났다 [전자책],모리스 글라이츠만,키움미디어(오이북),서울도서관 (API),,,,Mixed
루시퍼의 복음 [전자책],톰 에겔란(Tom Egeland),랜덤하우스,서울도서관 (API),,,,Mixed
독서 대왕 이도 할아버지가 알려 주는 세종대왕 독서법 [전자책],조혜숙,주니어랜덤,서울도서관 (API),,,,Mixed
리얼 파리 REAL PARIS [전자책],차재경 (사진 : 이정우),랜덤하우스,서울도서관 (API),,,,Mixed
방송 뉴스 쓰기 [전자책],"양철훈, 임광기, 김도식, 양만희, 정희창",랜덤하우스,서울도서관 (API),,,,Mixed
애니메이션 시나리오 쓰기 [전자책],조은하,랜덤하우스,서울도서관 (API),,,,Mixed
영화 리뷰 쓰기 [전자책],김봉석,랜덤하우스,서울도서관 (API),,,,Mixed
대기업에서 몰래쓰는 리얼 비즈니스 영어 [전자책],차형석,두앤비컨텐츠,서울도서관 (API),,,,Mixed
Love Love 분유 이야기 [전자책],진현석,랜덤하우스,서울도서관 (API),,,,Mixed
우리 시대의 상식론 [전자책],박호성,랜덤하우스,서울도서관 (API),,,,Mixed
죽기전에 꼭 가봐야 할 여행지 [전자책],이두영,랜덤하우스,서울도서관 (API),,,,Mixed
캐나다 워킹홀리데이 [전자책],박지영,랜덤하우스,서울도서관 (API),,,,Mixed
겸손의 리더십 [전자책],김경복,중앙M&B,서울도서관 (API),,,,Mixed
하룻밤에 A학점 받는 논문.리포트 쓰기 10 [전자책],한원균,랜덤하우스,서울도서관 (API),,,,Mixed
하룻밤에 읽는 미국사 [전자책],손세호,랜덤하우스,서울도서관 (API),,,,Mixed
고종석의 문장 1 : 아름답고 정확한 글쓰기란 무엇일까 [전자책],고종석,알마,서울도서관 (API),,,,Mixed
궁극의 인문학 : 시대와 분야를 넘나드는 9인의 사유와 통찰 [전자책],전병근,메디치미디어,서울도서관 (API),,,,Mixed
마음을 울리는 명언 05 용기 [전자책],Story 9,21세기북스,서울도서관 (API),,,,Mixed
마음을 울리는 명언 09 운명 [전자책],Story 9,21세기북스,서울도서관 (API),,,,Mixed
마음을 울리는 명언 07 아버지 [전자책],Story 9,21세기북스,서울도서관 (API),,,,Mixed
코포릿 아메리카 : 법과 제도 그리고 101가지 사례로 본 미국식 자본주의 [전자책],김성열,페이퍼로드,서울도서관 (API),,,,Mixed
"세상의 모든 교양, 미술이 묻고 고전이 답하다 : 18권의 철학 문화 사회 경제 고전을 54점의 그림으로 읽는다 [전자책]",박홍순,비아북,서울도서관 (API),,,,Mixed
옛공부벌레들의 좌우명 [전자책],"박수밀,강병인",샘터사,서울도서관 (API),,,,Mixed
인문고전 100선 읽기 2  : 서울대 권장도서로 : ＇삼국유사＇ 에서 ＇꿈의 해석＇까지 [전자책],최효찬,위즈덤하우스,서울도서관 (API),,,,Mixed
절대지식 세계문학 : 문학은 우리의 존재이자 삶이다 [전자책],가메야마 이쿠오 외,이다미디어,서울도서관 (API),,,,Mixed
행복을 인터뷰하다 [전자책],김진세,샘터사,서울도서관 (API),,,,Mixed
역사가 말하게 하라 : 한국사 맞수들의 가상대담 [전자책],복거일,다사헌,서울도서관 (API),,,,Mixed
기적의 손편지 : 관계를 바꾸는 작은 습관 [전자책],윤성희,스마트북스,서울도서관 (API),,,,Mixed
데일 카네기 성공대화론 [전자책],데일 카네기,미래지식,서울도서관 (API),,,,Mixed
짝꿍[전자책],박혜숙 글/강은주 그림,을파소(21세기북스),서울도서관 (API),,,,Mixed
"어학연수, 유학갈 때 꼭 알아가야 할 필수표현 200&Beyond-Step 1[전자책]",Stella Lee 저,펜립,서울도서관 (API),,,,Mixed
유년 시절.소년 시절.청년 시절[전자책],레프 톨스토이 저/최진희 역,펭귄클래식코리아,서울도서관 (API),,,,Mixed
소설보다 재미있는 조선왕조사[전자책],이병권 저,평단문화사,서울도서관 (API),,,,Mixed
아낌없이 뺏는 사랑[전자책],피터 스완슨 저/노진선 역,푸른숲,서울도서관 (API),,,,Mixed
죽여 마땅한 사람들[전자책],피터 스완슨 저/노진선 역,푸른숲,서울도서관 (API),,,,Mixed
공자 팬클럽 홍대지부[전자책],명로진 저,푸른지식,서울도서관 (API),,,,Mixed
5학년 5반 아이들[전자책],윤숙희 글,푸른책들,서울도서관 (API),,,,Mixed
나는 랄라랜드로 간다[전자책],김영리 저,푸른책들,서울도서관 (API),,,,Mixed
나는 왜 망설일까[전자책],폴 맥기 저/유윤한 역,한국경제신문사(한경비피),서울도서관 (API),,,,Mixed
여자친구에게 들려주는 농구 룰[전자책],임기양 저,21세기북스,서울도서관 (API),,,,Mixed
여자친구에게 들려주는 축구 룰[전자책],임기양 저,21세기북스,서울도서관 (API),,,,Mixed
연애하듯 일하고 카리스마 있게 사랑하라[전자책],"곽정은, 권은아, 김혜련, 오주연",21세기북스,서울도서관 (API),,,,Mixed
열두달여행지 10월 - 사랑에 빠지는 커플여행지[전자책],북케어 저,21세기북스,서울도서관 (API),,,,Mixed
열두달여행지 10월 - 자유로운 싱글여행지[전자책],북케어 저,21세기북스,서울도서관 (API),,,,Mixed
오바마 영어 연설문[전자책],"이유진,이영환,이송훈 공저",21세기북스,서울도서관 (API),,,,Mixed
왕 관계도로 보는 인물 : 고종의사람들[전자책],김유미 저,21세기북스,서울도서관 (API),,,,Mixed
왕 관계도로 보는 인물 : 세종의 사람들[전자책],임정민 저,21세기북스,서울도서관 (API),,,,Mixed
왕 관계도로 보는 인물 : 정조의 사람들[전자책],임정민 저,21세기북스,서울도서관 (API),,,,Mixed
워드스케치1[전자책],위버스마인드 어학연구소 저,21세기북스,서울도서관 (API),,,,Mixed
작은소리로 아들을 위대하게 키우는 법[전자책],마츠나가 노부후미 저/이수경 역,21세기북스,서울도서관 (API),,,,Mixed
주식과 부동산 파티는 끝났다[전자책],송기균 저,21세기북스,서울도서관 (API),,,,Mixed
주식회사 장성군[전자책],양병무 저,21세기북스,서울도서관 (API),,,,Mixed
초등수학기적의18개념[전자책],오승환 저,21세기북스,서울도서관 (API),,,,Mixed
출퇴근길 1분 서재[전자책],한근태 저,21세기북스,서울도서관 (API),,,,Mixed
카이스트 입학사정관 전형 합격수기[전자책],베리타스 알파,21세기북스,서울도서관 (API),,,,Mixed
우리 주변 속 한자 읽기[전자책],김응환 저,온이퍼브,서울도서관 (API),,,,Mixed
초등학교 국어교과서 영어 · 외래어 표현[전자책],김응환저,온이퍼브,서울도서관 (API),,,,Mixed
초등학교 국어교과서 한자 총정리(듣기말하기1-1)[전자책],김응환 저,온이퍼브,서울도서관 (API),,,,Mixed
초등학교 국어교과서 한자 총정리(듣기말하기2-1)[전자책],김응환 저,온이퍼브,서울도서관 (API),,,,Mixed
초등학교 국어교과서 한자 총정리(듣기말하기쓰기3-2)[전자책],김응환 저,온이퍼브,서울도서관 (API),,,,Mixed
초등학교 국어교과서 한자 총정리(듣기말하기쓰기4-2)[전자책],김응환 저,온이퍼브,서울도서관 (API),,,,Mixed
초등학교 국어교과서 한자 총정리(듣기말하기쓰기6-1)[전자책],김응환 저,온이퍼브,서울도서관 (API),,,,Mixed
초등학교 국어교과서 한자 총정리(듣기말하기쓰기6-2)[전자책],김응환 저,온이퍼브,서울도서관 (API),,,,Mixed
초등학교 국어교과서 한자 총정리(쓰기1-2)[전자책],김응환 저,온이퍼브,서울도서관 (API),,,,Mixed
초등학교 국어교과서 한자 총정리(쓰기2-1)[전자책],김응환 저,온이퍼브,서울도서관 (API),,,,Mixed
초등학교 국어교과서 한자 총정리(읽기1-2)[전자책],김응환 저,온이퍼브,서울도서관 (API),,,,Mixed
"책 읽어주는 남자, 10년의 노트 : 당신의 인생노트에는 무엇이 적혀 있습니까? [전자책]",예병일,21세기북스,서울도서관 (API),,,,Mixed
한국의 여기자 1920~1980 [전자책],김은주,커뮤니케이션북스,서울도서관 (API),,,,Mixed
100세 시대 은퇴 대사전 : 30부터 준비하는 108가지 은퇴전략 [전자책],"송양민 , 우재룡",21세기북스,서울도서관 (API),,,,Mixed
"꿈이 있는 아내는 늙지 않는다 : 아내들이여, 가슴 뛰는 삶을 포기하지 마라 [전자책]",김미경,21세기북스,서울도서관 (API),,,,Mixed
내려놓기의 즐거움 [전자책],주디스 오를로프,처음북스,서울도서관 (API),,,,Mixed
당신도 멘탈리스트가 될 수 있다 [전자책],최현우,넥서스BIZ,서울도서관 (API),,,,Mixed
당신의 인생을 디렉팅하라 : ＇엉망진창＇ 인생을 다시 쓰는 4주간의 연습 [전자책],제니퍼 그레이스,이책,서울도서관 (API),,,,Mixed
대중 앞에서 말을 잘하는 비결 : 프레젠테이션 100배 활용법 [전자책],마리온 위츠,아라크네,서울도서관 (API),,,,Mixed
마음을 움직이는 한 줄의 카피 쓰기 [전자책],박상훈,원앤원북스,서울도서관 (API),,,,Mixed
문서작성의 기술 : 컴팩트한 비즈니스 글쓰기와 퍼펙트한 보고를 위한 [전자책],박혁종,미래와경영,서울도서관 (API),,,,Mixed
사람의 마음을 사로잡는 감성소통 [전자책],신은희,좋은땅,서울도서관 (API),,,,Mixed
성공 잠언 : 회사에서 인정받기 위한 108가지 원칙 [전자책],리처드 템플러,세종서적,서울도서관 (API),,,,Mixed
십대의 두뇌는 희망이다 : 혼란을 넘어 창의로 가는 위대한 힘 [전자책],대니얼 J. 시겔 M.D,처음북스,서울도서관 (API),,,,Mixed
"썸과 연애 사이 : 당신이 놓친 건, 연애 타이밍 [전자책]",이명길,황금부엉이,서울도서관 (API),,,,Mixed
칭찬은 고래도 춤추게 한다 [전자책],"켄 블랜차드, 타드 라시나크, 처크 톰킨스, 짐 발라드",21세기북스,서울도서관 (API),,,,Mixed
알폰소의 파스타 스토리아 [전자책],노순배,책과나무,서울도서관 (API),,,,Mixed
우리를 행복하게 하는 축구스타 28인 [전자책],김현민,원앤원스타일,서울도서관 (API),,,,Mixed
캐나다에 말걸기 : 밴쿠버에서 퀘벡까지 인문여행서 [전자책],최혜자,이담북스,서울도서관 (API),,,,Mixed
한국 상차림의 구성방법론 [전자책],박은희,한국학술정보,서울도서관 (API),,,,Mixed
"결혼한 여자에게 보여주고 싶은 그림 : 애인, 아내, 엄마딸 그리고 나의 이야기 [전자책]",김진희,이봄,서울도서관 (API),,,,Mixed
돌아서서 후회하지 않는 유쾌한 대화법 78 1 [전자책],이정숙,나무생각,서울도서관 (API),,,,Mixed
제주를 걷다 [전자책],강석균,넥서스BOOKS,서울도서관 (API),,,,Mixed
가야산 소리길 [전자책],임재근,청어출판사,서울도서관 (API),,,,Mixed
숙제의 힘 [전자책],"로버트 프레스먼, 스테파니 도널드슨-프레스먼, 레베카 잭슨",다산에듀,서울도서관 (API),,,,Mixed
스무살부터 준비하는 흑자인생[전자책],"이진서,우승호,김영필 공저",토네이도,서울도서관 (API),,,,Mixed
좌뇌와 우뇌 사이[전자책],마지드 포투히 저/서정아 역/유승호 감수,토네이도,서울도서관 (API),,,,Mixed
죽기 전에 답해야 할 101가지 질문[전자책],잭 캔필드 마크빅터 한센 저,토네이도,서울도서관 (API),,,,Mixed
타이탄의 도구들[전자책],"팀 페리스 저/박선령,정지현 공역",토네이도,서울도서관 (API),,,,Mixed
한쪽 눈을 감은 인간[전자책],리사 맥클라우드 저,토네이도,서울도서관 (API),,,,Mixed
현대카드처럼 마케팅하라[전자책],추성엽 저,토네이도,서울도서관 (API),,,,Mixed
혼자 사는 즐거움[전자책],사라 밴 브레스낙 저/신승미 역,토네이도,서울도서관 (API),,,,Mixed
